,PLAYER_NAME,TEAM,FG%,FG3%,OREB,DREB,AST,STL,BLK,PF,PTS,PLUS_MINUS,AST%,AST_TO,OREB%,DREB%,TM_TOV%,TS%,USG%,PIE,PLAYER_POSITION,LT6FT_FREQ,LT6FT_DFGM,LT6FT_%DIFF,3PT_FREQ,3PT_DFGM,3PT_%DIFF,BT6_9FT_DFGM,BT6_9FT_%DIFF,BT6_9FT_FREQ,BT10_15FT_DFGM,BT10_15FT_%DIFF,BT10_15FT_FREQ,BT16FT_3PT_DFGM,BT16FT_3PT_%DIFF,BT16FT_3PT_FREQ,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LT_5FT_FGM,LT_5FT_FG%,BT5_9FT_FGM,BT5_9FT_FG%,BT10_14FT_FGM,BT10_14FT_FG%,BT15_19FT_FGM,BT15_19FT_FG%,BT20_24FT_FGM,BT20_24FT_FG%,BT25_29FT_FGM,BT25_29FT_FG%,ISO_PPP,ISO_FG%,ISO_POSS,PNR_HANDLER_PPP,PNR_HANDLER_FG%,PNR_HANDLER_POSS,PNR_ROLLMAN_PPP,PNR_ROLLMAN_FG%,PNR_ROLLMAN_POSS,TRANSITION_PPP,TRANSITION_FG%,TRANSITION_POSS,POST_UP_PPP,POST_UP_FG%,POST_UP_POSS,SPOT_UP_PPP,SPOT_UP_FG%,SPOT_UP_POSS,HANDOFF_PPP,HANDOFF_FG%,HANDOFF_POSS,CUT_PPP,CUT_FG%,CUT_POSS,OFF_SCREEN_PPP,OFF_SCREEN_FG%,OFF_SCREEN_POSS,PUTBACK_PPP,PUTBACK_FG%,PUTBACK_POSS,PASSES_MADE,SECONDARY_AST,POTENTIAL_AST,AST_TO_PASS%
333,Royce O'Neale,UTA,0.444,0.385,1.2,5.6,2.5,0.8,0.5,2.6,7.0,6.6,0.103,2.18,0.039,0.162,12.2,0.599,0.095,0.074,F,0.374,3.34,0.019,0.302,1.44,-0.022,0.6500000000000004,-0.08399999999999991,0.103,0.8199999999999994,0.04100000000000015,0.118,0.6400000000000001,0.055999999999999994,0.102,3.13,2.41,1.63,0.0,0.61,0.44,0.45,0.9,0.667,0.1,0.286,0.0,0.5,0.0,0.0,0.7,0.397,0.8,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.44,0.4,1.186,0.51,1.7,0.0,0.0,0.0,1.023,0.404,3.7,0.0,0.0,0.0,1.455,0.667,0.2,0.0,0.0,0.0,0.963,0.65,0.4,51.7,0.4,4.5,0.049
334,Rudy Gay,SAS,0.42,0.381,0.7,4.1,1.4,0.7,0.6,1.8,11.4,2.1,0.1,1.35,0.028,0.176,7.9,0.532,0.23,0.108,F-G,0.361,1.84,-0.05,0.376,1.16,-0.01,0.2699999999999998,-0.18499999999999994,0.087,0.25,-0.06800000000000006,0.076,0.32000000000000006,-0.019000000000000017,0.1,2.57,2.06,1.54,0.03,0.62,0.24,0.3,0.9,0.571,0.5,0.453,0.6,0.376,0.5,0.41,0.6,0.388,1.1,0.387,0.844,0.375,0.7,0.92,0.434,1.6,0.857,0.4,0.4,1.173,0.508,1.3,0.947,0.468,0.9,0.964,0.359,4.4,1.2,0.478,0.4,1.273,0.65,0.3,1.28,0.478,0.4,0.909,0.467,0.5,23.7,0.1,3.0,0.059
335,Rudy Gobert,UTA,0.675,0.0,3.4,10.1,1.3,0.6,2.7,2.3,14.3,10.3,0.059,0.75,0.11,0.288,12.4,0.683,0.166,0.165,C,0.373,4.1,-0.136,0.218,1.44,-0.068,0.96,-0.17699999999999994,0.115,1.2800000000000011,-0.09700000000000014,0.139,1.4300000000000002,0.019999999999999962,0.156,12.08,2.75,1.35,0.06,6.11,0.24,0.3,5.4,0.72,0.1,0.176,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339,0.714,3.9,1.317,0.78,0.8,0.571,0.381,0.4,0.44,0.308,0.4,0.0,0.0,0.0,1.284,0.688,3.2,0.0,0.0,0.0,1.289,0.672,2.3,23.4,0.2,2.2,0.054
336,Rui Hachimura,WAS,0.478,0.328,0.9,4.6,1.4,0.8,0.1,2.1,13.8,-1.9,0.062,1.21,0.026,0.139,7.8,0.549,0.18,0.082,F,0.344,2.43,-0.053,0.392,1.7,-0.024,0.5299999999999998,-0.02299999999999991,0.083,0.5099999999999998,0.02300000000000002,0.087,0.4600000000000002,0.007000000000000006,0.094,3.72,3.07,1.26,0.02,0.84,0.25,0.3,2.5,0.641,0.6,0.442,0.6,0.468,0.8,0.414,0.4,0.282,0.5,0.359,0.569,0.286,1.1,0.0,0.0,0.0,1.038,0.493,1.4,1.324,0.648,3.1,0.917,0.483,1.7,0.866,0.373,3.8,0.0,0.0,0.0,1.236,0.614,1.6,0.0,0.0,0.0,0.933,0.462,0.3,32.2,0.4,2.9,0.045
337,Russell Westbrook,WAS,0.439,0.315,1.7,9.9,11.7,1.4,0.4,2.9,22.2,-1.4,0.477,2.45,0.043,0.249,12.5,0.509,0.295,0.164,G,0.378,2.45,-0.038,0.363,1.45,-0.01,0.48999999999999977,-0.04299999999999993,0.089,0.5499999999999998,0.01699999999999996,0.105,0.28,-0.0030000000000000027,0.066,1.57,1.85,2.62,0.11,0.2,0.69,0.49,3.8,0.622,0.8,0.351,0.5,0.34,1.6,0.418,0.6,0.339,1.0,0.301,0.783,0.395,6.4,0.713,0.363,5.3,0.0,0.0,0.0,0.943,0.529,6.0,0.843,0.476,2.4,1.082,0.436,2.8,0.484,0.207,0.5,1.261,0.65,0.4,0.0,0.0,0.0,1.021,0.55,0.7,65.5,0.9,21.9,0.179
338,Saben Lee,DET,0.471,0.348,0.4,1.6,3.6,0.7,0.3,1.6,5.6,-1.9,0.333,3.16,0.026,0.099,11.5,0.536,0.171,0.096,G,0.347,1.48,0.044,0.386,1.07,0.049,0.26,-0.14100000000000013,0.103,0.18000000000000016,-0.07,0.079,0.20999999999999996,0.0040000000000000036,0.084,0.94,1.42,1.13,0.1,0.17,0.27,0.23,1.5,0.563,0.3,0.289,0.1,0.455,0.0,0.5,0.1,0.583,0.0,0.1,0.867,0.421,0.6,0.767,0.439,2.7,0.0,0.0,0.0,1.105,0.565,1.2,0.0,0.0,0.0,0.886,0.333,0.7,1.0,0.5,0.2,1.667,0.857,0.3,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.2,7.3,0.124
339,Saddiq Bey,DET,0.404,0.38,0.6,3.9,1.4,0.7,0.2,1.6,12.2,-3.0,0.077,1.58,0.022,0.145,6.6,0.567,0.182,0.092,F,0.385,1.96,-0.009,0.345,1.11,0.015,0.43999999999999995,-0.020999999999999908,0.101,0.3899999999999999,0.08799999999999997,0.086,0.22999999999999998,-0.055999999999999994,0.083,1.93,1.99,1.06,0.0,0.34,0.21,0.41,1.0,0.529,0.2,0.341,0.1,0.375,0.1,0.19,1.0,0.411,1.6,0.374,0.561,0.214,0.6,0.797,0.315,0.8,0.0,0.0,0.0,1.35,0.524,2.0,0.914,0.391,0.5,1.102,0.382,4.9,0.938,0.345,0.9,1.393,0.667,0.4,0.939,0.355,0.5,1.227,0.5,0.3,21.4,0.2,2.7,0.064
340,Sekou Doumbouya,DET,0.379,0.226,0.7,1.9,0.8,0.4,0.2,1.7,5.1,-2.4,0.08,1.07,0.045,0.117,10.9,0.459,0.176,0.045,F,0.382,1.47,0.008,0.391,0.98,0.042,0.22999999999999998,-0.15899999999999992,0.1,0.15000000000000013,-0.020000000000000184,0.058,0.16999999999999993,0.03899999999999998,0.066,1.64,1.18,0.84,0.0,0.55,0.18,0.14,1.4,0.582,0.1,0.158,0.0,0.0,0.0,0.0,0.2,0.255,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.353,0.625,0.3,1.015,0.5,1.2,0.765,0.333,0.3,0.537,0.207,2.4,0.0,0.0,0.0,1.083,0.583,0.9,0.0,0.0,0.0,1.167,0.571,0.4,14.1,0.1,1.0,0.059
341,Semi Ojeleye,BOS,0.403,0.367,0.6,2.1,0.7,0.3,0.0,1.0,4.6,0.1,0.054,1.76,0.032,0.121,7.2,0.553,0.114,0.063,F,0.288,1.11,0.017,0.403,0.84,-0.016,0.24,-0.16099999999999992,0.103,0.21999999999999997,-0.022000000000000186,0.087,0.33999999999999997,0.09699999999999998,0.118,1.95,1.36,0.36,0.13,0.32,0.16,0.16,0.4,0.629,0.1,0.455,0.0,0.182,0.0,0.5,0.6,0.363,0.4,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.357,0.3,1.436,0.543,0.7,0.0,0.0,0.0,1.014,0.374,2.6,0.0,0.0,0.0,1.0,0.417,0.3,0.0,0.0,0.0,1.583,0.889,0.2,16.3,0.0,1.0,0.041
342,Serge Ibaka,LAC,0.51,0.339,1.8,4.9,1.8,0.2,1.1,1.9,11.1,3.8,0.11,1.68,0.08,0.217,8.7,0.585,0.2,0.115,F,0.415,3.46,-0.03,0.204,0.9,-0.049,0.54,-0.18299999999999994,0.106,0.8999999999999997,0.013000000000000012,0.122,0.88,0.019999999999999962,0.154,7.73,2.05,0.56,0.0,3.29,0.39,0.12,2.2,0.69,0.6,0.414,0.2,0.435,0.5,0.606,0.2,0.364,0.8,0.337,0.0,0.0,0.0,0.0,0.0,0.0,1.229,0.564,2.6,0.943,0.433,0.9,0.755,0.4,1.2,1.039,0.392,1.9,0.0,0.0,0.0,1.214,0.612,1.4,1.214,0.615,0.3,1.306,0.63,1.5,28.6,0.3,2.6,0.063
343,Seth Curry,PHI,0.467,0.45,0.2,2.2,2.7,0.8,0.1,1.7,12.5,5.6,0.131,2.38,0.006,0.074,8.1,0.607,0.169,0.084,G,0.307,1.91,0.077,0.46,1.63,0.016,0.30000000000000004,-0.1190000000000001,0.083,0.33999999999999964,0.07299999999999995,0.076,0.2100000000000002,-0.069,0.074,0.93,1.65,1.42,0.05,0.25,0.21,0.25,0.6,0.515,0.4,0.512,0.3,0.45,0.7,0.488,1.0,0.519,1.5,0.411,0.286,0.077,0.2,0.924,0.451,2.8,0.0,0.0,0.0,1.225,0.505,1.9,0.0,0.0,0.0,1.15,0.455,3.2,1.173,0.506,1.7,0.0,0.0,0.0,1.258,0.538,0.5,0.0,0.0,0.0,29.4,0.4,4.7,0.092
344,Shai Gilgeous-Alexander,OKC,0.508,0.418,0.5,4.2,5.9,0.8,0.7,2.0,23.7,-5.3,0.311,1.95,0.015,0.119,10.8,0.623,0.283,0.146,G-F,0.361,3.15,-0.021,0.417,2.12,-0.022,0.6099999999999999,-0.026999999999999913,0.082,0.4500000000000006,0.15599999999999992,0.052,0.6999999999999997,0.15900000000000003,0.088,4.09,4.09,1.89,0.0,0.26,0.49,0.31,4.1,0.612,1.2,0.526,0.6,0.392,0.2,0.348,0.7,0.446,1.3,0.402,0.983,0.432,5.0,1.116,0.541,9.9,0.0,0.0,0.0,1.116,0.576,2.7,0.0,0.0,0.0,1.111,0.491,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.615,0.4,1.2,0.75,0.3,51.4,0.9,13.3,0.115
345,Shake Milton,PHI,0.45,0.35,0.5,1.8,3.1,0.6,0.3,2.1,13.0,2.1,0.21,1.87,0.022,0.076,9.9,0.549,0.239,0.101,G-F,0.34,1.57,-0.009,0.375,1.02,-0.007,0.32999999999999985,-0.06700000000000012,0.095,0.33999999999999986,-0.00599999999999995,0.106,0.25,0.0020000000000000018,0.085,2.19,1.71,0.92,0.03,0.14,0.21,0.24,1.6,0.563,0.7,0.434,0.7,0.459,0.6,0.468,0.4,0.424,0.8,0.329,0.639,0.286,0.6,0.98,0.48,5.4,0.0,0.0,0.0,1.008,0.451,1.9,0.0,0.0,0.0,1.069,0.432,3.0,0.864,0.417,0.9,0.0,0.0,0.0,0.806,0.452,0.6,0.813,0.417,0.3,34.0,0.5,5.9,0.09
346,Solomon Hill,ATL,0.359,0.321,0.6,2.4,1.1,0.7,0.2,1.6,4.5,0.4,0.065,1.79,0.028,0.111,9.7,0.498,0.102,0.045,F,0.41,2.13,0.003,0.359,0.97,-0.038,0.1499999999999999,-0.2629999999999999,0.067,0.26,-0.04200000000000015,0.077,0.31000000000000005,0.05299999999999999,0.085,1.96,1.82,1.68,0.01,0.37,0.2,0.27,0.4,0.517,0.1,0.385,0.0,0.0,0.0,0.375,0.5,0.345,0.4,0.295,0.818,0.143,0.2,1.0,0.5,0.2,0.0,0.0,0.0,0.764,0.304,0.8,0.0,0.0,0.0,0.995,0.358,2.8,0.0,0.0,0.0,0.538,0.273,0.2,0.0,0.0,0.0,0.895,0.538,0.3,18.3,0.2,2.1,0.058
347,Stanley Johnson,TOR,0.382,0.328,0.5,2.0,1.5,0.9,0.3,1.9,4.4,-2.6,0.127,1.65,0.027,0.128,13.5,0.519,0.13,0.056,F-G,0.332,1.4,-0.014,0.38,0.93,-0.015,0.18000000000000016,-0.18999999999999995,0.075,0.31000000000000005,-0.04500000000000004,0.111,0.29999999999999993,0.044999999999999984,0.101,1.41,1.72,1.54,0.0,0.43,0.15,0.25,0.6,0.507,0.1,0.385,0.1,0.333,0.0,0.333,0.4,0.344,0.4,0.348,0.294,0.083,0.3,0.773,0.333,0.4,1.353,0.571,0.3,0.859,0.429,1.2,0.0,0.0,0.0,0.912,0.33,1.9,1.533,0.667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.077,0.5,0.2,19.6,0.1,3.0,0.074
348,Stephen Curry,GSW,0.482,0.421,0.5,5.0,5.8,1.2,0.1,1.9,32.0,3.9,0.283,1.7,0.013,0.135,10.2,0.655,0.331,0.181,G,0.368,1.85,0.014,0.414,1.24,-0.003,0.2999999999999998,-0.10500000000000015,0.09,0.18999999999999995,-0.07699999999999996,0.067,0.13000000000000012,-0.123,0.061,1.4,2.03,2.13,0.14,1.21,0.59,0.4,2.9,0.624,0.8,0.527,0.6,0.576,0.5,0.435,1.1,0.434,3.9,0.427,1.13,0.442,1.8,1.125,0.473,7.6,1.192,0.476,0.4,1.218,0.534,4.1,0.0,0.0,0.0,1.285,0.5,2.5,1.266,0.485,3.2,1.571,0.776,1.1,1.048,0.402,4.3,0.857,0.385,0.2,51.6,1.3,10.0,0.112
349,Sterling Brown,HOU,0.448,0.423,0.7,3.6,1.4,0.7,0.2,1.9,8.2,-3.0,0.088,1.76,0.029,0.147,8.9,0.597,0.133,0.082,G-F,0.416,3.14,0.081,0.368,1.49,0.005,0.22999999999999998,-0.2139999999999999,0.067,0.46999999999999975,0.06599999999999995,0.084,0.26,-0.016000000000000014,0.065,2.59,2.75,1.39,0.02,0.22,0.43,0.24,1.0,0.575,0.1,0.333,0.0,0.333,0.0,0.125,0.9,0.402,0.9,0.452,0.357,0.143,0.3,0.905,0.471,0.8,0.0,0.0,0.0,1.348,0.556,1.4,0.0,0.0,0.0,1.085,0.411,3.5,0.857,0.375,0.4,1.417,0.778,0.2,1.091,0.364,0.2,1.0,0.538,0.4,21.6,0.1,2.9,0.065
350,Steven Adams,NOP,0.614,0.0,3.7,5.2,1.9,0.9,0.7,1.9,7.6,0.3,0.088,1.42,0.132,0.187,13.9,0.596,0.118,0.09,C,0.345,3.14,-0.007,0.261,1.63,0.076,0.6499999999999999,-0.16499999999999992,0.116,0.6399999999999997,-0.131,0.118,0.71,-0.07400000000000001,0.16,7.02,2.29,1.48,0.03,4.1,0.5,0.43,2.7,0.672,0.4,0.444,0.2,0.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176,0.698,1.5,1.517,0.8,0.5,0.891,0.586,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.063,0.587,1.7,0.0,0.0,0.0,1.073,0.608,2.1,32.5,0.2,3.0,0.059
351,Svi Mykhailiuk,OKC,0.411,0.334,0.4,2.1,1.7,0.8,0.2,1.0,8.5,-3.5,0.127,1.25,0.017,0.104,12.2,0.529,0.19,0.077,G-F,0.344,1.78,0.055,0.393,1.11,-0.001,0.32000000000000006,-0.06699999999999989,0.091,0.25,0.11499999999999988,0.061,0.2899999999999998,-0.045999999999999985,0.112,1.48,2.06,1.15,0.03,0.2,0.23,0.29,1.2,0.603,0.1,0.25,0.1,0.333,0.2,0.667,0.8,0.386,0.8,0.306,0.0,0.0,0.0,0.584,0.328,2.6,0.0,0.0,0.0,1.0,0.485,2.6,0.0,0.0,0.0,1.101,0.443,3.0,0.879,0.444,1.1,0.0,0.0,0.0,0.917,0.429,0.8,0.0,0.0,0.0,19.7,0.3,3.4,0.085
352,T.J. McConnell,IND,0.559,0.313,0.8,2.9,6.6,1.9,0.3,1.6,8.6,1.0,0.337,3.38,0.03,0.106,12.3,0.583,0.149,0.119,G,0.371,2.24,0.051,0.368,1.13,-0.032,0.3799999999999999,-0.04200000000000015,0.087,0.41999999999999993,0.01699999999999996,0.103,0.2400000000000002,-0.007000000000000006,0.07,1.39,1.68,3.55,0.06,0.09,0.45,0.7,1.8,0.616,1.1,0.575,0.7,0.584,0.2,0.484,0.1,0.333,0.1,0.292,0.875,0.448,0.5,0.948,0.557,3.1,0.0,0.0,0.0,0.806,0.558,1.9,0.0,0.0,0.0,1.017,0.515,1.7,0.921,0.552,0.6,1.636,0.818,0.3,0.0,0.0,0.0,0.667,0.444,0.2,53.0,0.6,12.1,0.125
353,Taj Gibson,NYK,0.627,0.2,2.2,3.4,0.8,0.7,1.1,2.2,5.4,2.9,0.054,1.64,0.102,0.151,9.1,0.661,0.095,0.095,F,0.432,2.45,-0.042,0.224,0.66,-0.062,0.3899999999999997,-0.18799999999999994,0.113,0.30000000000000004,-0.1959999999999999,0.104,0.4999999999999999,0.021999999999999964,0.128,5.16,1.47,1.11,0.09,3.58,0.33,0.38,1.9,0.739,0.1,0.385,0.2,0.583,0.0,0.2,0.1,0.273,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,1.167,0.583,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.3,0.0,0.0,0.0,1.413,0.725,1.0,0.0,0.0,0.0,1.093,0.625,1.2,19.2,0.1,1.2,0.042
354,Talen Horton-Tucker,LAL,0.458,0.282,0.4,2.2,2.8,1.0,0.3,2.0,9.0,0.2,0.209,1.72,0.019,0.104,12.7,0.536,0.21,0.094,G,0.361,1.74,-0.014,0.417,1.08,-0.045,0.32000000000000006,-0.09399999999999992,0.09,0.24,-0.038000000000000145,0.075,0.19999999999999996,0.043999999999999984,0.058,1.82,2.25,1.43,0.09,0.32,0.28,0.34,2.4,0.579,0.1,0.265,0.3,0.567,0.0,0.176,0.2,0.286,0.3,0.282,0.863,0.41,0.8,0.922,0.497,3.4,0.0,0.0,0.0,1.148,0.593,1.9,1.273,0.636,0.2,0.681,0.277,1.8,0.778,0.41,0.7,0.727,0.444,0.2,1.118,0.583,0.3,1.077,0.6,0.2,27.2,0.4,4.9,0.102
355,Taurean Prince,CLE,0.401,0.4,0.5,3.0,1.9,0.7,0.6,1.8,9.5,-3.1,0.121,1.62,0.021,0.132,9.8,0.54,0.189,0.08,F,0.372,2.05,0.003,0.397,1.29,0.003,0.27,-0.15499999999999992,0.081,0.3300000000000003,0.05599999999999983,0.076,0.30000000000000004,0.07,0.076,1.98,2.05,1.41,0.12,0.15,0.24,0.29,1.0,0.481,0.2,0.263,0.3,0.364,0.1,0.333,0.8,0.438,0.8,0.384,0.5,0.2,0.6,0.794,0.365,2.2,0.0,0.0,0.0,1.169,0.545,2.0,0.0,0.0,0.0,1.092,0.413,3.0,0.889,0.438,0.6,0.0,0.0,0.0,0.867,0.292,1.0,0.667,0.333,0.4,20.5,0.2,3.4,0.091
356,Terance Mann,LAC,0.509,0.418,0.8,2.8,1.6,0.4,0.2,1.9,7.0,0.5,0.114,2.6,0.044,0.14,7.5,0.603,0.144,0.091,G-F,0.386,2.15,0.023,0.334,1.05,-0.001,0.33000000000000007,-0.1349999999999999,0.098,0.28000000000000025,-0.049000000000000155,0.084,0.34999999999999987,0.04099999999999998,0.097,2.06,1.55,1.01,0.0,0.22,0.15,0.25,1.7,0.645,0.2,0.323,0.2,0.353,0.1,0.333,0.4,0.438,0.2,0.379,1.059,0.471,0.3,0.91,0.459,1.2,1.25,0.7,0.2,1.296,0.611,1.5,0.0,0.0,0.0,1.045,0.434,1.7,0.143,0.071,0.2,1.368,0.636,0.6,0.0,0.0,0.0,1.367,0.64,0.4,20.0,0.2,3.0,0.077
357,Terence Davis,SAC,0.428,0.367,0.3,2.2,1.4,0.7,0.2,1.6,8.7,-1.1,0.122,1.32,0.018,0.125,10.1,0.555,0.213,0.087,G,0.396,1.54,0.031,0.382,0.98,0.058,0.3899999999999999,0.06400000000000006,0.109,0.15999999999999992,0.042999999999999816,0.056,0.10000000000000009,-0.07800000000000001,0.055,1.0,1.49,1.21,0.02,0.05,0.23,0.11,1.4,0.58,0.1,0.192,0.1,0.6,0.1,0.5,0.7,0.412,0.9,0.345,0.727,0.375,0.4,0.81,0.442,2.3,0.0,0.0,0.0,1.136,0.507,3.0,0.0,0.0,0.0,1.0,0.357,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.316,0.529,0.7,0.0,0.0,0.0,16.3,0.2,2.4,0.084
358,Terrence Ross,ORL,0.412,0.337,0.3,3.1,2.3,1.0,0.5,1.9,15.6,-5.1,0.133,1.46,0.01,0.104,8.7,0.53,0.23,0.09,G-F,0.365,2.09,-0.029,0.461,1.73,0.014,0.2200000000000002,-0.1969999999999999,0.068,0.22999999999999976,0.1279999999999999,0.043,0.19999999999999996,-0.044999999999999984,0.062,1.57,2.7,1.61,0.0,0.0,0.28,0.41,0.8,0.576,0.4,0.362,1.0,0.541,1.2,0.461,0.8,0.313,1.4,0.346,0.81,0.353,0.5,0.793,0.35,5.7,0.0,0.0,0.0,1.085,0.404,1.3,0.0,0.0,0.0,1.209,0.43,2.4,0.919,0.441,1.6,1.467,0.733,0.3,1.089,0.47,3.4,0.0,0.0,0.0,20.2,0.3,4.9,0.116
359,Terry Rozier,CHA,0.45,0.389,0.7,3.7,4.2,1.3,0.4,1.7,20.4,-1.3,0.193,2.29,0.019,0.105,7.9,0.575,0.238,0.113,G,0.35,3.07,0.041,0.437,2.07,-0.019,0.5800000000000001,0.02100000000000013,0.078,0.48,0.012999999999999845,0.079,0.31000000000000005,0.01899999999999996,0.056,1.23,3.57,2.07,0.17,0.25,0.55,0.42,2.2,0.566,0.7,0.429,0.8,0.573,0.3,0.344,1.5,0.43,1.8,0.371,0.99,0.395,1.4,0.874,0.43,3.7,0.952,0.353,0.3,1.201,0.542,4.3,0.0,0.0,0.0,1.16,0.429,4.6,1.064,0.533,1.6,0.7,0.25,0.3,0.882,0.367,2.0,0.808,0.391,0.4,44.5,0.8,7.9,0.095
360,Thaddeus Young,CHI,0.559,0.267,2.5,3.8,4.3,1.1,0.6,2.2,12.1,2.1,0.253,2.12,0.105,0.154,12.1,0.578,0.216,0.128,F,0.412,2.84,0.012,0.309,1.21,-0.004,0.4500000000000002,-0.06899999999999995,0.087,0.3999999999999997,-0.07199999999999995,0.09,0.44999999999999996,0.014000000000000012,0.103,4.16,2.38,2.16,0.28,2.65,0.54,0.22,3.7,0.631,1.3,0.508,0.2,0.481,0.0,0.231,0.1,0.296,0.1,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.4,6.9,0.106
361,Theo Maledon,OKC,0.368,0.335,0.4,2.9,3.5,0.9,0.2,1.9,10.1,-9.6,0.197,1.61,0.012,0.101,13.6,0.489,0.188,0.063,G,0.387,2.13,0.021,0.39,1.28,0.002,0.3400000000000003,-0.03399999999999992,0.08,0.27999999999999936,0.012999999999999956,0.074,0.24,0.009000000000000008,0.07,2.42,2.48,1.32,0.0,0.09,0.35,0.29,0.8,0.406,0.4,0.389,0.4,0.435,0.2,0.333,0.6,0.373,1.1,0.333,0.629,0.25,0.5,0.768,0.376,4.7,0.0,0.0,0.0,0.739,0.354,1.7,0.0,0.0,0.0,0.947,0.36,3.8,0.887,0.452,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.4,7.0,0.078
362,Thomas Bryant,WAS,0.648,0.429,1.8,4.3,1.5,0.4,0.8,3.1,14.3,-1.4,0.079,1.36,0.063,0.163,8.9,0.704,0.163,0.111,C-F,0.333,3.4,0.011,0.245,1.3,-0.056,0.6000000000000001,-0.23999999999999994,0.126,0.8999999999999995,-0.0490000000000001,0.132,0.9000000000000001,-0.07300000000000006,0.164,9.7,2.8,1.2,0.0,4.3,0.1,0.0,4.2,0.875,0.5,0.714,0.3,0.375,0.0,0.0,0.2,0.5,0.7,0.412,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.5,2.4,1.682,0.824,2.2,0.0,0.0,0.0,0.737,0.263,1.9,0.0,0.0,0.0,1.5,0.813,1.8,0.0,0.0,0.0,2.0,0.909,1.2,35.1,0.1,3.3,0.043
363,Tim Hardaway Jr.,DAL,0.447,0.391,0.3,3.0,1.8,0.4,0.2,1.6,16.6,1.0,0.098,1.97,0.01,0.101,5.5,0.589,0.23,0.102,G-F,0.271,1.79,0.023,0.491,1.94,0.012,0.3799999999999999,-0.0009999999999998899,0.068,0.3600000000000003,-0.06700000000000017,0.099,0.27,-0.014000000000000012,0.071,2.03,3.06,0.9,0.24,0.49,0.14,0.29,1.7,0.652,0.3,0.421,0.3,0.42,0.5,0.405,1.1,0.387,1.9,0.393,0.843,0.354,0.7,0.957,0.416,2.3,1.265,0.471,0.5,1.159,0.525,2.8,0.0,0.0,0.0,1.099,0.401,4.6,1.255,0.458,1.3,1.529,0.733,0.2,1.355,0.52,1.6,0.929,0.417,0.2,24.2,0.3,3.2,0.074
364,Timothe Luwawu-Cabarrot,BKN,0.365,0.314,0.5,1.7,1.2,0.6,0.1,1.7,6.4,-0.4,0.088,1.6,0.026,0.092,8.8,0.493,0.165,0.047,G-F,0.293,1.51,0.093,0.428,1.12,0.013,0.15999999999999992,-0.2479999999999999,0.079,0.27000000000000024,-0.040000000000000036,0.099,0.4099999999999999,0.19499999999999995,0.1,1.83,1.95,0.83,0.07,0.19,0.16,0.17,0.8,0.529,0.1,0.364,0.0,0.111,0.1,0.4,0.8,0.321,0.6,0.311,0.636,0.333,0.2,0.793,0.455,0.5,0.0,0.0,0.0,1.025,0.468,1.4,0.0,0.0,0.0,0.916,0.328,3.3,1.0,0.389,0.4,0.913,0.4,0.4,0.679,0.269,0.5,0.0,0.0,0.0,18.1,0.1,2.2,0.066
365,Tobias Harris,PHI,0.512,0.394,1.0,5.8,3.5,0.9,0.8,1.9,19.5,5.2,0.175,2.06,0.032,0.17,8.0,0.597,0.237,0.145,F,0.393,2.95,0.006,0.317,1.61,0.053,0.48999999999999977,-0.1529999999999999,0.107,0.34999999999999964,-0.07800000000000018,0.078,0.44999999999999996,-0.02400000000000002,0.104,3.66,2.32,1.39,0.0,0.65,0.29,0.34,3.0,0.637,1.5,0.475,1.0,0.5,0.7,0.463,0.5,0.444,0.9,0.388,1.075,0.563,1.5,0.959,0.453,4.4,1.045,0.438,0.4,1.269,0.613,3.2,1.03,0.511,2.6,1.043,0.436,2.6,1.087,0.568,0.7,1.5,0.71,0.6,0.711,0.3,0.6,1.186,0.579,0.7,44.6,0.5,7.0,0.079
